"AQS_ID","groupid","year","MPCAID","groupid2","City","RegionName","Pollutant","CAS","parameter","count_detect","pct_detect","Second_Highest","km_mean","km_sd","km_UCL","lat","long","SiteId","Boot_Means","Boot_UCL","Site_Name","County","Annual_Max"
"27-037-0020","420.45208.1",2002,420,"420.45208.1.2002","Rosemount","Metro","1,2,4-Trimethylbenzene","95-63-6",45208,11,"20%",0.4867,0.318,0.06494,0.3354,44.7632,-93.0325,"Rosemount(420)",0.323,0.3516,"FHR 420","Dakota",2.4335
"27-037-0020","420.45208.1",2004,420,"420.45208.1.2004","Rosemount","Metro","1,2,4-Trimethylbenzene","95-63-6",45208,6,"11%",0.5604,0.3852,0.04834,0.398,44.7632,-93.0325,"Rosemount(420)",0.4032,0.4714,"FHR 420","Dakota",2.802
"27-037-0020","420.45208.1",2005,420,"420.45208.1.2005","Rosemount","Metro","1,2,4-Trimethylbenzene","95-63-6",45208,14,"23%",0.4129,0.3214,0.05446,0.3354,44.7632,-93.0325,"Rosemount(420)",0.3258,0.3449,"FHR 420","Dakota",2.0645
"27-037-0020","420.45208.1",2006,420,"420.45208.1.2006","Rosemount","Metro","1,2,4-Trimethylbenzene","95-63-6",45208,17,"31%",0.6096,0.2412,0.1331,0.2776,44.7632,-93.0325,"Rosemount(420)",0.2424,0.2736,"FHR 420","Dakota",3.048
"27-037-0020","420.45208.1",2009,420,"420.45208.1.2009","Rosemount","Metro","1,2,4-Trimethylbenzene","95-63-6",45208,7,"13%",0.3343,0.2333,0.02573,0.2402,44.7632,-93.0325,"Rosemount(420)",0.2426,0.2639,"FHR 420","Dakota",1.6715
"27-037-0020","420.45501.1",2002,420,"420.45501.1.2002","Rosemount","Metro","Benzaldehyde","100-52-7",45501,7,"12%",0.0857,0.0401,0.01158,0.04312,44.7632,-93.0325,"Rosemount(420)",0.04169,0.04973,"FHR 420","Dakota",0.4285
"27-037-0020","420.45501.1",2003,420,"420.45501.1.2003","Rosemount","Metro","Benzaldehyde","100-52-7",45501,8,"14%",0.0945,0.03085,0.01899,0.03584,44.7632,-93.0325,"Rosemount(420)",0.03547,0.04698,"FHR 420","Dakota",0.4725
"27-037-0020","420.45501.1",2005,420,"420.45501.1.2005","Rosemount","Metro","Benzaldehyde","100-52-7",45501,50,"93%",0.1535,0.06691,0.03633,0.07682,44.7632,-93.0325,"Rosemount(420)",0.06697,0.07509,"FHR 420","Dakota",0.7675
"27-037-0020","420.45501.1",2006,420,"420.45501.1.2006","Rosemount","Metro","Benzaldehyde","100-52-7",45501,55,"95%",0.1296,0.05676,0.02408,0.0631,44.7632,-93.0325,"Rosemount(420)",0.05695,0.06234,"FHR 420","Dakota",0.648
"27-037-0020","420.45501.1",2007,420,"420.45501.1.2007","Rosemount","Metro","Benzaldehyde","100-52-7",45501,53,"98%",0.2739,0.1092,0.06832,0.1279,44.7632,-93.0325,"Rosemount(420)",0.1094,0.1261,"FHR 420","Dakota",1.3695
"27-037-0020","420.45501.1",2008,420,"420.45501.1.2008","Rosemount","Metro","Benzaldehyde","100-52-7",45501,52,"100%",0.2708,0.1036,0.05372,0.1186,44.7632,-93.0325,"Rosemount(420)",0.1038,0.1162,"FHR 420","Dakota",1.354
"27-037-0020","420.45501.1",2009,420,"420.45501.1.2009","Rosemount","Metro","Benzaldehyde","100-52-7",45501,54,"92%",0.1966,0.09295,0.0551,0.1073,44.7632,-93.0325,"Rosemount(420)",0.09307,0.1051,"FHR 420","Dakota",0.983
"27-037-0020","420.45501.1",2010,420,"420.45501.1.2010","Rosemount","Metro","Benzaldehyde","100-52-7",45501,59,"100%",0.2338,0.1187,0.05796,0.1338,44.7632,-93.0325,"Rosemount(420)",0.1186,0.1304,"FHR 420","Dakota",1.169
"27-037-0020","420.45501.1",2011,420,"420.45501.1.2011","Rosemount","Metro","Benzaldehyde","100-52-7",45501,55,"100%",0.1697,0.08958,0.03878,0.1001,44.7632,-93.0325,"Rosemount(420)",0.08976,0.09853,"FHR 420","Dakota",0.8485
"27-037-0020","420.45501.1",2012,420,"420.45501.1.2012","Rosemount","Metro","Benzaldehyde","100-52-7",45501,48,"94%",0.1932,0.08129,0.04815,0.09483,44.7632,-93.0325,"Rosemount(420)",0.08154,0.09335,"FHR 420","Dakota",0.966
"27-037-0020","420.45501.1",2013,420,"420.45501.1.2013","Rosemount","Metro","Benzaldehyde","100-52-7",45501,48,"91%",0.1079,0.04711,0.01939,0.05245,44.7632,-93.0325,"Rosemount(420)",0.0471,0.05167,"FHR 420","Dakota",0.5395
"27-037-0020","420.45807.1",2009,420,"420.45807.1.2009","Rosemount","Metro","1,4-Dichlorobenzene","106-46-7",45807,27,"48%",1.0942,0.5479,0.2239,0.6079,44.7632,-93.0325,"Rosemount(420)",0.5749,0.6511,"FHR 420","Dakota",5.471
"27-037-0020","420.45807.1",2010,420,"420.45807.1.2010","Rosemount","Metro","1,4-Dichlorobenzene","106-46-7",45807,19,"33%",0.511,0.3456,0.06131,0.3617,44.7632,-93.0325,"Rosemount(420)",0.3486,0.3702,"FHR 420","Dakota",2.555
"27-037-0421","421.12102.1",2006,421,"421.12102.1.2006","Inver Grove Heights","Metro","Antimony","7440-36-0",12102,7,"12%",0.0038344,0.002844,0.0002535,0.00291,44.7753,-93.041,"Inver Grove Heights(421)",0.002936,0.003159,"N of Flint Hills","Dakota",0.019172
"27-037-0421","421.12103.1",2006,421,"421.12103.1.2006","Inver Grove Heights","Metro","Arsenic","7440-38-2",12103,15,"25%",0.0037132,0.00187,0.0005365,0.002008,44.7753,-93.041,"Inver Grove Heights(421)",0.001892,0.002033,"N of Flint Hills","Dakota",0.018566
"27-037-0421","421.12107.1",2005,421,"421.12107.1.2005","Inver Grove Heights","Metro","Barium","7440-39-3",12107,20,"38%",0.066023,0.01643,0.0215,0.02242,44.7753,-93.041,"Inver Grove Heights(421)",0.01653,0.02188,"N of Flint Hills","Dakota",0.330115
"27-037-0421","421.12112.1",2005,421,"421.12112.1.2005","Inver Grove Heights","Metro","Chromium","7440-47-3",12112,11,"21%",0.0030618,0.002136,0.0004327,0.002256,44.7753,-93.041,"Inver Grove Heights(421)",0.002257,0.002538,"N of Flint Hills","Dakota",0.015309
"27-037-0421","421.12126.1",2005,421,"421.12126.1.2005","Inver Grove Heights","Metro","Iron","7439-89-6",12126,52,"100%",3.3448,0.7475,0.7549,0.9577,44.7753,-93.041,"Inver Grove Heights(421)",0.7464,0.923,"N of Flint Hills","Dakota",16.724
"27-037-0421","421.12126.1",2006,421,"421.12126.1.2006","Inver Grove Heights","Metro","Iron","7439-89-6",12126,60,"100%",4.6242,1.031,0.9612,1.28,44.7753,-93.041,"Inver Grove Heights(421)",1.032,1.246,"N of Flint Hills","Dakota",23.121
"27-037-0421","421.12132.1",2005,421,"421.12132.1.2005","Inver Grove Heights","Metro","Manganese","7439-96-5",12132,51,"98%",0.14647,0.03242,0.0319,0.0413,44.7753,-93.041,"Inver Grove Heights(421)",0.03247,0.03992,"N of Flint Hills","Dakota",0.73235
"27-037-0421","421.12132.1",2006,421,"421.12132.1.2006","Inver Grove Heights","Metro","Manganese","7439-96-5",12132,60,"100%",0.17178,0.04437,0.04239,0.05532,44.7753,-93.041,"Inver Grove Heights(421)",0.04461,0.0538,"N of Flint Hills","Dakota",0.8589
"27-037-0421","421.12136.1",2005,421,"421.12136.1.2005","Inver Grove Heights","Metro","Nickel","7440-02-0",12136,17,"33%",0.0023721,0.001632,0.001914,0.002165,44.7753,-93.041,"Inver Grove Heights(421)",0.00164,0.002152,"N of Flint Hills","Dakota",0.0118605
"27-037-0421","421.12136.1",2006,421,"421.12136.1.2006","Inver Grove Heights","Metro","Nickel","7440-02-0",12136,9,"15%",0.0050001,0.002197,0.0007032,0.002379,44.7753,-93.041,"Inver Grove Heights(421)",0.002313,0.002807,"N of Flint Hills","Dakota",0.0250005
"27-037-0421","421.12154.1",2006,421,"421.12154.1.2006","Inver Grove Heights","Metro","Selenium","7782-49-2",12154,12,"20%",0.013068,0.00379,0.004774,0.005024,44.7753,-93.041,"Inver Grove Heights(421)",0.003859,0.005045,"N of Flint Hills","Dakota",0.06534
"27-037-0421","421.12167.1",2005,421,"421.12167.1.2005","Inver Grove Heights","Metro","Zinc","7440-66-6",12167,52,"100%",0.083243,0.02923,0.01826,0.03432,44.7753,-93.041,"Inver Grove Heights(421)",0.02924,0.03393,"N of Flint Hills","Dakota",0.416215
"27-037-0421","421.12167.1",2006,421,"421.12167.1.2006","Inver Grove Heights","Metro","Zinc","7440-66-6",12167,60,"100%",0.089,0.02703,0.01751,0.03156,44.7753,-93.041,"Inver Grove Heights(421)",0.02702,0.03096,"N of Flint Hills","Dakota",0.445
"27-037-0423","423.12103.1",2006,423,"423.12103.1.2006","Rosemount","Metro","Arsenic","7440-38-2",12103,7,"12%",0.0030103,0.001949,0.0004722,0.002073,44.773,-93.0627,"Rosemount(423)",0.00205,0.002293,"FHR 423","Dakota",0.0150515
"27-037-0423","423.12107.1",2005,423,"423.12107.1.2005","Rosemount","Metro","Barium","7440-39-3",12107,15,"25%",0.06606,0.01397,0.01155,0.01698,44.773,-93.0627,"Rosemount(423)",0.01402,0.01663,"FHR 423","Dakota",0.3303
"27-037-0423","423.12107.1",2007,423,"423.12107.1.2007","Rosemount","Metro","Barium","7440-39-3",12107,12,"21%",0.018281,0.01121,0.01973,0.01649,44.773,-93.0627,"Rosemount(423)",0.01145,0.01645,"FHR 423","Dakota",0.091405
"27-037-0423","423.12107.1",2008,423,"423.12107.1.2008","Rosemount","Metro","Barium","7440-39-3",12107,44,"75%",0.016791,0.007183,0.004383,0.008326,44.773,-93.0627,"Rosemount(423)",0.007212,0.008205,"FHR 423","Dakota",0.083955
"27-037-0423","423.12107.1",2009,423,"423.12107.1.2009","Rosemount","Metro","Barium","7440-39-3",12107,48,"86%",0.031904,0.01213,0.006671,0.01392,44.773,-93.0627,"Rosemount(423)",0.01215,0.01362,"FHR 423","Dakota",0.15952
"27-037-0423","423.12112.1",2009,423,"423.12112.1.2009","Rosemount","Metro","Chromium","7440-47-3",12112,13,"23%",0.0017397,0.001103,0.0003101,0.001186,44.773,-93.0627,"Rosemount(423)",0.00111,0.001183,"FHR 423","Dakota",0.0086985
"27-037-0423","423.12126.1",2005,423,"423.12126.1.2005","Rosemount","Metro","Iron","7439-89-6",12126,59,"100%",1.2314,0.3098,0.2605,0.3776,44.773,-93.0627,"Rosemount(423)",0.3085,0.3652,"FHR 423","Dakota",6.157
"27-037-0423","423.12126.1",2006,423,"423.12126.1.2006","Rosemount","Metro","Iron","7439-89-6",12126,58,"100%",1.3545,0.433,0.3153,0.5159,44.773,-93.0627,"Rosemount(423)",0.4329,0.4995,"FHR 423","Dakota",6.7725
"27-037-0423","423.12126.1",2007,423,"423.12126.1.2007","Rosemount","Metro","Iron","7439-89-6",12126,56,"100%",1.5664,0.4403,0.3568,0.5359,44.773,-93.0627,"Rosemount(423)",0.4421,0.5216,"FHR 423","Dakota",7.832
"27-037-0423","423.12126.1",2008,423,"423.12126.1.2008","Rosemount","Metro","Iron","7439-89-6",12126,35,"59%",0.77865,0.3835,0.3967,0.4869,44.773,-93.0627,"Rosemount(423)",0.3865,0.4824,"FHR 423","Dakota",3.89325
"27-037-0423","423.12126.1",2009,423,"423.12126.1.2009","Rosemount","Metro","Iron","7439-89-6",12126,43,"77%",1.0358,0.3482,0.3285,0.4362,44.773,-93.0627,"Rosemount(423)",0.3495,0.427,"FHR 423","Dakota",5.179
"27-037-0423","423.12132.1",2005,423,"423.12132.1.2005","Rosemount","Metro","Manganese","7439-96-5",12132,56,"95%",0.053811,0.01318,0.01273,0.0165,44.773,-93.0627,"Rosemount(423)",0.01306,0.01587,"FHR 423","Dakota",0.269055
"27-037-0423","423.12132.1",2006,423,"423.12132.1.2006","Rosemount","Metro","Manganese","7439-96-5",12132,56,"97%",0.053506,0.01844,0.01334,0.02194,44.773,-93.0627,"Rosemount(423)",0.01847,0.02137,"FHR 423","Dakota",0.26753
"27-037-0423","423.12132.1",2007,423,"423.12132.1.2007","Rosemount","Metro","Manganese","7439-96-5",12132,52,"93%",0.067129,0.0197,0.01578,0.02393,44.773,-93.0627,"Rosemount(423)",0.01974,0.0235,"FHR 423","Dakota",0.335645
"27-037-0423","423.12132.1",2008,423,"423.12132.1.2008","Rosemount","Metro","Manganese","7439-96-5",12132,38,"64%",0.035199,0.01573,0.01557,0.01979,44.773,-93.0627,"Rosemount(423)",0.01581,0.01931,"FHR 423","Dakota",0.175995
"27-037-0423","423.12132.1",2009,423,"423.12132.1.2009","Rosemount","Metro","Manganese","7439-96-5",12132,51,"91%",0.042698,0.01465,0.01384,0.01836,44.773,-93.0627,"Rosemount(423)",0.01467,0.01798,"FHR 423","Dakota",0.21349
"27-037-0423","423.12154.1",2006,423,"423.12154.1.2006","Rosemount","Metro","Selenium","7782-49-2",12154,7,"12%",0.0093115,0.003157,0.001761,0.00362,44.773,-93.0627,"Rosemount(423)",0.003398,0.0056,"FHR 423","Dakota",0.0465575
"27-037-0423","423.12154.1",2008,423,"423.12154.1.2008","Rosemount","Metro","Selenium","7782-49-2",12154,9,"15%",0.0084139,0.004145,0.002107,0.004694,44.773,-93.0627,"Rosemount(423)",0.004655,0.006159,"FHR 423","Dakota",0.0420695
"27-037-0423","423.12167.1",2005,423,"423.12167.1.2005","Rosemount","Metro","Zinc","7440-66-6",12167,57,"97%",0.029366,0.01502,0.006894,0.01682,44.773,-93.0627,"Rosemount(423)",0.01502,0.01656,"FHR 423","Dakota",0.14683
"27-037-0423","423.12167.1",2006,423,"423.12167.1.2006","Rosemount","Metro","Zinc","7440-66-6",12167,58,"100%",0.083352,0.0184,0.01756,0.02302,44.773,-93.0627,"Rosemount(423)",0.01854,0.02278,"FHR 423","Dakota",0.41676
"27-037-0423","423.12167.1",2008,423,"423.12167.1.2008","Rosemount","Metro","Zinc","7440-66-6",12167,27,"46%",0.028209,0.01135,0.005615,0.01281,44.773,-93.0627,"Rosemount(423)",0.01171,0.01321,"FHR 423","Dakota",0.141045
"27-037-0423","423.42153.1",2006,423,"423.42153.1.2006","Rosemount","Metro","Carbon Disulfide","75-15-0",42153,11,"20%",1.0214,0.4264,0.1986,0.4796,44.773,-93.0627,"Rosemount(423)",0.4733,0.6566,"FHR 423","Dakota",5.107
"27-037-0423","423.42153.1",2007,423,"423.42153.1.2007","Rosemount","Metro","Carbon Disulfide","75-15-0",42153,58,"100%",1.8,0.972,0.3885,1.074,44.773,-93.0627,"Rosemount(423)",0.9727,1.054,"FHR 423","Dakota",9
"27-037-0423","423.42153.1",2008,423,"423.42153.1.2008","Rosemount","Metro","Carbon Disulfide","75-15-0",42153,34,"63%",4.6867,0.8606,1.015,1.138,44.773,-93.0627,"Rosemount(423)",0.863,1.105,"FHR 423","Dakota",23.4335
"27-037-0423","423.42153.1",2009,423,"423.42153.1.2009","Rosemount","Metro","Carbon Disulfide","75-15-0",42153,20,"34%",0.165,0.1051,0.03098,0.1132,44.773,-93.0627,"Rosemount(423)",0.1065,0.1149,"FHR 423","Dakota",0.825
"27-037-0423","423.42153.1",2011,423,"423.42153.1.2011","Rosemount","Metro","Carbon Disulfide","75-15-0",42153,19,"36%",0.1246,0.0612,0.01986,0.06667,44.773,-93.0627,"Rosemount(423)",0.06123,0.0659,"FHR 423","Dakota",0.623
"27-037-0423","423.43205.1",2003,423,"423.43205.1.2003","Rosemount","Metro","Propylene","115-07-1",43205,32,"55%",3.8104,1.892,0.8279,2.11,44.773,-93.0627,"Rosemount(423)",1.894,2.082,"FHR 423","Dakota",19.052
"27-037-0423","423.43205.1",2004,423,"423.43205.1.2004","Rosemount","Metro","Propylene","115-07-1",43205,58,"100%",2.7193,1.41,0.79,1.617,44.773,-93.0627,"Rosemount(423)",1.413,1.6,"FHR 423","Dakota",13.5965
"27-037-0423","423.43205.1",2005,423,"423.43205.1.2005","Rosemount","Metro","Propylene","115-07-1",43205,57,"100%",4.8362,1.868,1.082,2.156,44.773,-93.0627,"Rosemount(423)",1.866,2.102,"FHR 423","Dakota",24.181
"27-037-0423","423.43205.1",2006,423,"423.43205.1.2006","Rosemount","Metro","Propylene","115-07-1",43205,52,"100%",5.0393,2.015,1.085,2.317,44.773,-93.0627,"Rosemount(423)",2.018,2.275,"FHR 423","Dakota",25.1965
"27-037-0423","423.43205.1",2007,423,"423.43205.1.2007","Rosemount","Metro","Propylene","115-07-1",43205,56,"100%",3.893,1.169,0.7629,1.373,44.773,-93.0627,"Rosemount(423)",1.172,1.345,"FHR 423","Dakota",19.465
"27-037-0423","423.43205.1",2008,423,"423.43205.1.2008","Rosemount","Metro","Propylene","115-07-1",43205,44,"86%",1.3304,0.5784,0.362,0.6802,44.773,-93.0627,"Rosemount(423)",0.5822,0.6629,"FHR 423","Dakota",6.652
"27-037-0423","423.43205.1",2009,423,"423.43205.1.2009","Rosemount","Metro","Propylene","115-07-1",43205,56,"100%",1.9586,0.7163,0.6012,0.8773,44.773,-93.0627,"Rosemount(423)",0.7159,0.8499,"FHR 423","Dakota",9.793
"27-037-0423","423.43205.1",2010,423,"423.43205.1.2010","Rosemount","Metro","Propylene","115-07-1",43205,52,"100%",3.6142,1.244,0.8092,1.469,44.773,-93.0627,"Rosemount(423)",1.244,1.432,"FHR 423","Dakota",18.071
"27-037-0423","423.43205.1",2011,423,"423.43205.1.2011","Rosemount","Metro","Propylene","115-07-1",43205,49,"100%",2.8811,1.042,0.542,1.198,44.773,-93.0627,"Rosemount(423)",1.042,1.179,"FHR 423","Dakota",14.4055
"27-037-0423","423.43205.1",2012,423,"423.43205.1.2012","Rosemount","Metro","Propylene","115-07-1",43205,46,"98%",2.1668,0.9661,0.612,1.146,44.773,-93.0627,"Rosemount(423)",0.9641,1.11,"FHR 423","Dakota",10.834
"27-037-0423","423.43205.1",2013,423,"423.43205.1.2013","Rosemount","Metro","Propylene","115-07-1",43205,50,"100%",3.4903,1.404,0.9247,1.666,44.773,-93.0627,"Rosemount(423)",1.403,1.631,"FHR 423","Dakota",17.4515
"27-037-0423","423.43207.1",2002,423,"423.43207.1.2002","Rosemount","Metro","Freon 113","76-13-1",43207,9,"16%",0.889,0.7092,0.4712,0.8331,44.773,-93.0627,"Rosemount(423)",0.7125,0.826,"FHR 423","Dakota",4.445
"27-037-0423","423.43207.1",2004,423,"423.43207.1.2004","Rosemount","Metro","Freon 113","76-13-1",43207,58,"100%",0.7511,0.6268,0.063,0.6434,44.773,-93.0627,"Rosemount(423)",0.6269,0.6403,"FHR 423","Dakota",3.7555
"27-037-0423","423.43207.1",2005,423,"423.43207.1.2005","Rosemount","Metro","Freon 113","76-13-1",43207,52,"91%",0.82,0.5874,0.07904,0.6084,44.773,-93.0627,"Rosemount(423)",0.5874,0.6049,"FHR 423","Dakota",4.1
"27-037-0423","423.43207.1",2007,423,"423.43207.1.2007","Rosemount","Metro","Freon 113","76-13-1",43207,54,"93%",0.6821,0.5733,0.04742,0.5858,44.773,-93.0627,"Rosemount(423)",0.5733,0.5836,"FHR 423","Dakota",3.4105
"27-037-0423","423.43207.1",2009,423,"423.43207.1.2009","Rosemount","Metro","Freon 113","76-13-1",43207,53,"90%",0.6821,0.613,0.04843,0.6256,44.773,-93.0627,"Rosemount(423)",0.6137,0.624,"FHR 423","Dakota",3.4105
"27-037-0423","423.43207.1",2010,423,"423.43207.1.2010","Rosemount","Metro","Freon 113","76-13-1",43207,58,"100%",0.7357,0.6286,0.05986,0.6443,44.773,-93.0627,"Rosemount(423)",0.6286,0.6407,"FHR 423","Dakota",3.6785
"27-037-0423","423.43207.1",2011,423,"423.43207.1.2011","Rosemount","Metro","Freon 113","76-13-1",43207,53,"100%",0.7281,0.5715,0.07367,0.5918,44.773,-93.0627,"Rosemount(423)",0.5713,0.5879,"FHR 423","Dakota",3.6405
"27-037-0423","423.43207.1",2012,423,"423.43207.1.2012","Rosemount","Metro","Freon 113","76-13-1",43207,49,"100%",0.8354,0.5762,0.08888,0.6017,44.773,-93.0627,"Rosemount(423)",0.5762,0.5973,"FHR 423","Dakota",4.177
"27-037-0423","423.43207.1",2013,423,"423.43207.1.2013","Rosemount","Metro","Freon 113","76-13-1",43207,49,"98%",0.7434,0.616,0.06026,0.6332,44.773,-93.0627,"Rosemount(423)",0.6163,0.6301,"FHR 423","Dakota",3.717
"27-037-0423","423.43208.1",2011,423,"423.43208.1.2011","Rosemount","Metro","Freon 114","76-14-2",43208,43,"81%",0.1468,0.1172,0.01256,0.1207,44.773,-93.0627,"Rosemount(423)",0.1172,0.1201,"FHR 423","Dakota",0.734
"27-037-0423","423.43218.1",2010,423,"423.43218.1.2010","Rosemount","Metro","1,3-Butadiene","106-99-0",43218,13,"24%",0.1438,0.1059,0.01053,0.1087,44.773,-93.0627,"Rosemount(423)",0.1066,0.1096,"FHR 423","Dakota",0.719
"27-037-0423","423.43218.1",2011,423,"423.43218.1.2011","Rosemount","Metro","1,3-Butadiene","106-99-0",43218,7,"13%",0.1018,0.07775,0.01306,0.08139,44.773,-93.0627,"Rosemount(423)",0.07886,0.08309,"FHR 423","Dakota",0.509
"27-037-0423","423.43231.1",2003,423,"423.43231.1.2003","Rosemount","Metro","N-Hexane","110-54-3",43231,19,"33%",0.9235,0.5501,0.1319,0.5848,44.773,-93.0627,"Rosemount(423)",0.5709,0.6283,"FHR 423","Dakota",4.6175
"27-037-0423","423.43231.1",2004,423,"423.43231.1.2004","Rosemount","Metro","N-Hexane","110-54-3",43231,34,"57%",1.3218,0.5209,0.2688,0.5904,44.773,-93.0627,"Rosemount(423)",0.5233,0.5836,"FHR 423","Dakota",6.609
"27-037-0423","423.43231.1",2005,423,"423.43231.1.2005","Rosemount","Metro","N-Hexane","110-54-3",43231,48,"83%",0.9552,0.4408,0.2202,0.4987,44.773,-93.0627,"Rosemount(423)",0.4423,0.4899,"FHR 423","Dakota",4.776
"27-037-0423","423.43231.1",2006,423,"423.43231.1.2006","Rosemount","Metro","N-Hexane","110-54-3",43231,49,"89%",0.8459,0.3652,0.1958,0.4182,44.773,-93.0627,"Rosemount(423)",0.3647,0.4082,"FHR 423","Dakota",4.2295
"27-037-0423","423.43231.1",2007,423,"423.43231.1.2007","Rosemount","Metro","N-Hexane","110-54-3",43231,30,"52%",0.8283,0.3376,0.1849,0.3862,44.773,-93.0627,"Rosemount(423)",0.3371,0.3779,"FHR 423","Dakota",4.1415
"27-037-0423","423.43231.1",2008,423,"423.43231.1.2008","Rosemount","Metro","N-Hexane","110-54-3",43231,14,"26%",0.6098,0.4076,0.1109,0.4381,44.773,-93.0627,"Rosemount(423)",0.4164,0.4521,"FHR 423","Dakota",3.049
"27-037-0423","423.43231.1",2009,423,"423.43231.1.2009","Rosemount","Metro","N-Hexane","110-54-3",43231,49,"83%",0.7226,0.3329,0.1642,0.3757,44.773,-93.0627,"Rosemount(423)",0.3328,0.3682,"FHR 423","Dakota",3.613
"27-037-0423","423.43231.1",2010,423,"423.43231.1.2010","Rosemount","Metro","N-Hexane","110-54-3",43231,53,"91%",0.8354,0.3553,0.1991,0.4077,44.773,-93.0627,"Rosemount(423)",0.3564,0.4024,"FHR 423","Dakota",4.177
"27-037-0423","423.43231.1",2011,423,"423.43231.1.2011","Rosemount","Metro","N-Hexane","110-54-3",43231,45,"98%",1.1808,0.3521,0.2995,0.441,44.773,-93.0627,"Rosemount(423)",0.354,0.4324,"FHR 423","Dakota",5.904
"27-037-0423","423.43231.1",2012,423,"423.43231.1.2012","Rosemount","Metro","N-Hexane","110-54-3",43231,45,"90%",0.5534,0.2882,0.1332,0.326,44.773,-93.0627,"Rosemount(423)",0.2884,0.3194,"FHR 423","Dakota",2.767
"27-037-0423","423.43231.1",2013,423,"423.43231.1.2013","Rosemount","Metro","N-Hexane","110-54-3",43231,43,"88%",0.6591,0.2886,0.1461,0.3306,44.773,-93.0627,"Rosemount(423)",0.2888,0.3245,"FHR 423","Dakota",3.2955
"27-037-0423","423.43232.1",2004,423,"423.43232.1.2004","Rosemount","Metro","N-Heptane","142-82-5",43232,11,"18%",0.4139,0.3834,0.1276,0.4163,44.773,-93.0627,"Rosemount(423)",0.3851,0.4155,"FHR 423","Dakota",2.0695
"27-037-0423","423.43232.1",2005,423,"423.43232.1.2005","Rosemount","Metro","N-Heptane","142-82-5",43232,27,"45%",0.541,0.2412,0.09187,0.2649,44.773,-93.0627,"Rosemount(423)",0.2417,0.2617,"FHR 423","Dakota",2.705
"27-037-0423","423.43232.1",2009,423,"423.43232.1.2009","Rosemount","Metro","N-Heptane","142-82-5",43232,12,"20%",0.5819,0.3054,0.147,0.3437,44.773,-93.0627,"Rosemount(423)",0.3094,0.3498,"FHR 423","Dakota",2.9095
"27-037-0423","423.43232.1",2010,423,"423.43232.1.2010","Rosemount","Metro","N-Heptane","142-82-5",43232,39,"67%",0.4754,0.2179,0.1181,0.249,44.773,-93.0627,"Rosemount(423)",0.2182,0.2457,"FHR 423","Dakota",2.377
"27-037-0423","423.43232.1",2011,423,"423.43232.1.2011","Rosemount","Metro","N-Heptane","142-82-5",43232,30,"59%",0.4631,0.1903,0.09276,0.2164,44.773,-93.0627,"Rosemount(423)",0.1915,0.2133,"FHR 423","Dakota",2.3155
"27-037-0423","423.43232.1",2012,423,"423.43232.1.2012","Rosemount","Metro","N-Heptane","142-82-5",43232,17,"34%",0.459,0.1855,0.08332,0.2092,44.773,-93.0627,"Rosemount(423)",0.189,0.2116,"FHR 423","Dakota",2.295
"27-037-0423","423.43232.1",2013,423,"423.43232.1.2013","Rosemount","Metro","N-Heptane","142-82-5",43232,32,"64%",0.3033,0.1366,0.07066,0.1567,44.773,-93.0627,"Rosemount(423)",0.1368,0.1535,"FHR 423","Dakota",1.5165
"27-037-0423","423.43248.1",2005,423,"423.43248.1.2005","Rosemount","Metro","Cyclohexane","110-82-7",43248,7,"12%",0.2891,0.1811,0.06679,0.1985,44.773,-93.0627,"Rosemount(423)",0.1875,0.2196,"FHR 423","Dakota",1.4455
"27-037-0423","423.43248.1",2007,423,"423.43248.1.2007","Rosemount","Metro","Cyclohexane","110-82-7",43248,7,"13%",0.3029,0.2118,0.03272,0.2205,44.773,-93.0627,"Rosemount(423)",0.2213,0.252,"FHR 423","Dakota",1.5145
"27-037-0423","423.43248.1",2009,423,"423.43248.1.2009","Rosemount","Metro","Cyclohexane","110-82-7",43248,10,"17%",0.296,0.1579,0.03666,0.1675,44.773,-93.0627,"Rosemount(423)",0.1618,0.1753,"FHR 423","Dakota",1.48
"27-037-0423","423.43248.1",2010,423,"423.43248.1.2010","Rosemount","Metro","Cyclohexane","110-82-7",43248,29,"50%",0.2891,0.1533,0.05503,0.1678,44.773,-93.0627,"Rosemount(423)",0.1552,0.1676,"FHR 423","Dakota",1.4455
"27-037-0423","423.43248.1",2011,423,"423.43248.1.2011","Rosemount","Metro","Cyclohexane","110-82-7",43248,30,"58%",0.2547,0.1226,0.0595,0.1392,44.773,-93.0627,"Rosemount(423)",0.1233,0.137,"FHR 423","Dakota",1.2735
"27-037-0423","423.43248.1",2012,423,"423.43248.1.2012","Rosemount","Metro","Cyclohexane","110-82-7",43248,7,"14%",1.5696,0.2471,0.476,0.3839,44.773,-93.0627,"Rosemount(423)",0.2762,0.3942,"FHR 423","Dakota",7.848
"27-037-0423","423.43447.1",2004,423,"423.43447.1.2004","Rosemount","Metro","Vinyl Acetate","108-05-4",43447,47,"87%",1.4542,0.5831,0.2699,0.6568,44.773,-93.0627,"Rosemount(423)",0.5835,0.6467,"FHR 423","Dakota",7.271
"27-037-0423","423.43447.1",2005,423,"423.43447.1.2005","Rosemount","Metro","Vinyl Acetate","108-05-4",43447,28,"51%",1.6584,0.7227,0.4068,0.8327,44.773,-93.0627,"Rosemount(423)",0.7311,0.8285,"FHR 423","Dakota",8.292
